1  11  -0.014124
1  12  -0.015372
1  13  -0.016604
1  14  -0.017815
1  15  -0.019000
1  16  -0.020155
1  17  -0.021272
1  18  -0.022346
1  19  -0.023371
1  20  -0.024341
1  21  -0.025248
1  22  -0.026087
1  23  -0.026851
1  24  -0.027535
1  25  -0.028133
1  26  -0.028642
1  27  -0.029058
1  28  -0.029378
1  29  -0.029600
1  30  -0.029724
1  31  -0.029749
1  32  -0.029676
1  33  -0.029507
1  34  -0.029245
1  35  -0.028895
1  36  -0.028460
1  37  -0.027946
1  38  -0.027359
1  39  -0.026705
1  40  -0.025993
1  41  -0.025229
1  42  -0.024420
1  43  -0.023575
1  44  -0.022701
1  45  -0.021804
1  46  -0.020893
1  47  -0.019973
1  48  -0.019050
1  49  -0.018129
1  50  -0.017216
1  51  -0.016315
1  52  -0.015429
1  53  -0.014561
1  54  -0.013715
1  55  -0.012892
1  56  -0.012095
1  57  -0.011324
1  58  -0.010580
1  59  -0.009865
1  60  -0.009179
1  61  -0.008523
1  62  -0.007896
1  63  -0.007298
1  64  -0.006730
1  65  -0.006190
1  66  -0.005679
1  67  -0.005196
1  68  -0.004741
1  69  -0.004312
1  70  -0.003910
1  71  -0.003533
1  72  -0.003181
1  73  -0.002853
1  74  -0.002548
1  75  -0.002265
1  76  -0.002004
1  77  -0.001764
1  78  -0.001544
1  79  -0.001342
1  80  -0.001159
1  81  -0.000994
1  82  -0.000845
1  83  -0.000712
1  84  -0.000593
1  85  -0.000488
1  86  -0.000397
1  87  -0.000317
1  88  -0.000249
1  89  -0.000192
1  90  -0.000144
1  91  -0.000105
1  92  -0.000073
1  93  -0.000049
1  94  -0.000031
1  95  -0.000017
1  96  -0.000009
1  97  -0.000003
1  98  -0.000001
1  99  0.000000
1  100  0.000000
2  0  0.000000
2  1  -0.002582
2  2  -0.005164
2  3  -0.007746
2  4  -0.010328
2  5  -0.012909
2  6  -0.015487
2  7  -0.018062
2  8  -0.020631
2  9  -0.023190
2  10  -0.025735
2  11  -0.028261
2  12  -0.030762
2  13  -0.033230
2  14  -0.035656
2  15  -0.038032
2  16  -0.040346
2  17  -0.042587
2  18  -0.044742
2  19  -0.046799
2  20  -0.048744
2  21  -0.050565
2  22  -0.052248
2  23  -0.053782
2  24  -0.055154
2  25  -0.056356
2  26  -0.057378
2  27  -0.058212
2  28  -0.058854
2  29  -0.059300
2  30  -0.059546
2  31  -0.059595
2  32  -0.059447
2  33  -0.059107
2  34  -0.058580
2  35  -0.057874
2  36  -0.056999
2  37  -0.055964
2  38  -0.054784
2  39  -0.053470
2  40  -0.052038
2  41  -0.050502
2  42  -0.048877
2  43  -0.047179
2  44  -0.045423
2  45  -0.043624
2  46  -0.041794
2  47  -0.039948
2  48  -0.038097
2  49  -0.036251
2  50  -0.034421
2  51  -0.032615
2  52  -0.030839
2  53  -0.029102
2  54  -0.027407
2  55  -0.025759
2  56  -0.024163
2  57  -0.022619
2  58  -0.021132
2  59  -0.019702
2  60  -0.018330
2  61  -0.017016
2  62  -0.015762
2  63  -0.014567
2  64  -0.013431
2  65  -0.012352
2  66  -0.011331
2  67  -0.010365
2  68  -0.009455
2  69  -0.008598
2  70  -0.007794
2  71  -0.007041
2  72  -0.006338
2  73  -0.005682
2  74  -0.005073
2  75  -0.004508
2  76  -0.003987
2  77  -0.003508
2  78  -0.003068
2  79  -0.002667
2  80  -0.002302
2  81  -0.001971
2  82  -0.001674
2  83  -0.001408
2  84  -0.001172
2  85  -0.000964
2  86  -0.000781
2  87  -0.000624
2  88  -0.000488
2  89  -0.000374
2  90  -0.000279
2  91  -0.000201
2  92  -0.000140
2  93  -0.000092
2  94  -0.000056
2  95  -0.000031
2  96  -0.000014
2  97  -0.000004
2  98  0.000000
2  99  0.000001
2  100  0.000000
3  0  0.000000
3  1  -0.003873
3  2  -0.007746
3  3  -0.011620
3  4  -0.015493
3  5  -0.019366
3  6  -0.023236
3  7  -0.027101
3  8  -0.030958
3  9  -0.034802
3  10  -0.038626
3  11  -0.042423
3  12  -0.046184
3  13  -0.049896
3  14  -0.053548
3  15  -0.057125
3  16  -0.060611
3  17  -0.063987
3  18  -0.067236
3  19  -0.070337
3  20  -0.073272
3  21  -0.076019
3  22  -0.078559
3  23  -0.080873
3  24  -0.082945
3  25  -0.084759
3  26  -0.086301
3  27  -0.087559
3  28  -0.088527
3  29  -0.089197
3  30  -0.089567
3  31  -0.089638
3  32  -0.089411
3  33  -0.088893
3  34  -0.088093
3  35  -0.087023
3  36  -0.085696
3  37  -0.084129
3  38  -0.082342
3  39  -0.080353
3  40  -0.078186
3  41  -0.075863
3  42  -0.073407
3  43  -0.070842
3  44  -0.068190
3  45  -0.065473
3  46  -0.062713
3  47  -0.059929
3  48  -0.057138
3  49  -0.054358
3  50  -0.051602
3  51  -0.048883
3  52  -0.046212
3  53  -0.043599
3  54  -0.041052
3  55  -0.038576
3  56  -0.036177
3  57  -0.033860
3  58  -0.031626
3  59  -0.029480
3  60  -0.027421
3  61  -0.025451
3  62  -0.023570
3  63  -0.021778
3  64  -0.020074
3  65  -0.018457
3  66  -0.016926
3  67  -0.015479
3  68  -0.014115
3  69  -0.012832
3  70  -0.011628
3  71  -0.010500
3  72  -0.009446
3  73  -0.008465
3  74  -0.007553
3  75  -0.006709
3  76  -0.005929
3  77  -0.005212
3  78  -0.004554
3  79  -0.003954
3  80  -0.003409
3  81  -0.002916
3  82  -0.002472
3  83  -0.002075
3  84  -0.001723
3  85  -0.001413
3  86  -0.001142
3  87  -0.000907
3  88  -0.000706
3  89  -0.000537
3  90  -0.000397
3  91  -0.000283
3  92  -0.000192
3  93  -0.000122
3  94  -0.000071
3  95  -0.000035
3  96  -0.000012
3  97  0.000000
3  98  0.000004
3  99  0.000003
3  100  0.000000
4  0  0.000000
4  1  -0.005164
4  2  -0.010328
4  3  -0.015493
4  4  -0.020659
4  5  -0.025825
4  6  -0.030989
4  7  -0.036149
4  8  -0.041299
4  9  -0.046434
4  10  -0.051545
4  11  -0.056622
4  12  -0.061653
4  13  -0.066623
4  14  -0.071515
4  15  -0.076310
4  16  -0.080984
4  17  -0.085515
4  18  -0.089877
4  19  -0.094044
4  20  -0.097987
4  21  -0.101680
4  22  -0.105095
4  23  -0.108208
4  24  -0.110995
4  25  -0.113433
4  26  -0.115506
4  27  -0.117198
4  28  -0.118497
4  29  -0.119395
4  30  -0.119888
4  31  -0.119977
4  32  -0.119666
4  33  -0.118962
4  34  -0.117877
4  35  -0.116428
4  36  -0.114633
4  37  -0.112516
4  38  -0.110100
4  39  -0.107415
4  40  -0.104491
4  41  -0.101357
4  42  -0.098047
4  43  -0.094591
4  44  -0.091021
4  45  -0.087366
4  46  -0.083656
4  47  -0.079915
4  48  -0.076169
4  49  -0.072440
4  50  -0.068745
4  51  -0.065103
4  52  -0.061528
4  53  -0.058031
4  54  -0.054624
4  55  -0.051315
4  56  -0.048110
4  57  -0.045016
4  58  -0.042034
4  59  -0.039170
4  60  -0.036423
4  61  -0.033796
4  62  -0.031289
4  63  -0.028900
4  64  -0.026630
4  65  -0.024476
4  66  -0.022437
4  67  -0.020511
4  68  -0.018695
4  69  -0.016987
4  70  -0.015384
4  71  -0.013884
4  72  -0.012483
4  73  -0.011178
4  74  -0.009966
4  75  -0.008844
4  76  -0.007808
4  77  -0.006856
4  78  -0.005983
4  79  -0.005187
4  80  -0.004464
4  81  -0.003810
4  82  -0.003223
4  83  -0.002698
4  84  -0.002232
4  85  -0.001823
4  86  -0.001465
4  87  -0.001156
4  88  -0.000893
4  89  -0.000672
4  90  -0.000488
4  91  -0.000340
4  92  -0.000223
4  93  -0.000134
4  94  -0.000070
4  95  -0.000026
4  96  0.000000
4  97  0.000012
4  98  0.000014
4  99  0.000009
4  100  0.000000
5  0  0.000000
5  1  -0.006454
5  2  -0.012909
5  3  -0.019366
5  4  -0.025825
5  5  -0.032286
5  6  -0.038748
5  7  -0.045206
5  8  -0.051655
5  9  -0.058089
5  10  -0.064497
5  11  -0.070867
5  12  -0.077184
5  13  -0.083429
5  14  -0.089580
5  15  -0.095614
5  16  -0.101501
5  17  -0.107212
5  18  -0.112714
5  19  -0.117973
5  20  -0.122952
5  21  -0.127618
5  22  -0.131934
5  23  -0.135869
5  24  -0.139391
5  25  -0.142474
5  26  -0.145093
5  27  -0.147229
5  28  -0.148867
5  29  -0.149997
5  30  -0.150614
5  31  -0.150717
5  32  -0.150313
5  33  -0.149411
5  34  -0.148026
5  35  -0.146179
5  36  -0.143893
5  37  -0.141199
5  38  -0.138129
5  39  -0.134717
5  40  -0.131004
5  41  -0.127029
5  42  -0.122832
5  43  -0.118454
5  44  -0.113936
5  45  -0.109315
5  46  -0.104628
5  47  -0.099908
5  48  -0.095185
5  49  -0.090486
5  50  -0.085837
5  51  -0.081257
5  52  -0.076764
5  53  -0.072374
5  54  -0.068099
5  55  -0.063950
5  56  -0.059934
5  57  -0.056058
5  58  -0.052326
5  59  -0.048741
5  60  -0.045307
5  61  -0.042022
5  62  -0.038888
5  63  -0.035904
5  64  -0.033069
5  65  -0.030380
5  66  -0.027835
5  67  -0.025431
5  68  -0.023167
5  69  -0.021037
5  70  -0.019039
5  71  -0.017169
5  72  -0.015423
5  73  -0.013798
5  74  -0.012289
5  75  -0.010893
5  76  -0.009605
5  77  -0.008420
5  78  -0.007336
5  79  -0.006347
5  80  -0.005449
5  81  -0.004639
5  82  -0.003911
5  83  -0.003261
5  84  -0.002686
5  85  -0.002180
5  86  -0.001740
5  87  -0.001361
5  88  -0.001038
5  89  -0.000767
5  90  -0.000545
5  91  -0.000366
5  92  -0.000227
5  93  -0.000122
5  94  -0.000048
5  95  0.000000
5  96  0.000026
5  97  0.000035
5  98  0.000031
5  99  0.000017
5  100  0.000000
6  0  0.000000
6  1  -0.007743
6  2  -0.015487
6  3  -0.023236
6  4  -0.030989
6  5  -0.038748
6  6  -0.046509
6  7  -0.054271
6  8  -0.062027
6  9  -0.069770
6  10  -0.077487
6  11  -0.085165
6  12  -0.092786
6  13  -0.100328
6  14  -0.107763
6  15  -0.115064
6  16  -0.122195
6  17  -0.129119
6  18  -0.135795
6  19  -0.142181
6  20  -0.148232
6  21  -0.153905
6  22  -0.159155
6  23  -0.163942
6  24  -0.168228
6  25  -0.171978
6  26  -0.175163
6  27  -0.177758
6  28  -0.179745
6  29  -0.181112
6  30  -0.181852
6  31  -0.181966
6  32  -0.181458
6  33  -0.180343
6  34  -0.178638
6  35  -0.176367
6  36  -0.173563
6  37  -0.170259
6  38  -0.166497
6  39  -0.162322
6  40  -0.157780
6  41  -0.152921
6  42  -0.147797
6  43  -0.142458
6  44  -0.136953
6  45  -0.131330
6  46  -0.125633
6  47  -0.119903
6  48  -0.114175
6  49  -0.108484
6  50  -0.102859
6  51  -0.097323
6  52  -0.091898
6  53  -0.086602
6  54  -0.081449
6  55  -0.076451
6  56  -0.071618
6  57  -0.066956
6  58  -0.062470
6  59  -0.058164
6  60  -0.054039
6  61  -0.050098
6  62  -0.046338
6  63  -0.042760
6  64  -0.039361
6  65  -0.036139
6  66  -0.033091
6  67  -0.030214
6  68  -0.027503
6  69  -0.024955
6  70  -0.022565
6  71  -0.020330
6  72  -0.018244
6  73  -0.016302
6  74  -0.014500
6  75  -0.012834
6  76  -0.011297
6  77  -0.009885
6  78  -0.008593
6  79  -0.007416
6  80  -0.006348
6  81  -0.005385
6  82  -0.004521
6  83  -0.003751
6  84  -0.003070
6  85  -0.002473
6  86  -0.001954
6  87  -0.001508
6  88  -0.001130
6  89  -0.000815
6  90  -0.000558
6  91  -0.000353
6  92  -0.000195
6  93  -0.000079
6  94  0.000000
6  95  0.000048
6  96  0.000070
6  97  0.000071
6  98  0.000056
6  99  0.000031
6  100  0.000000
7  0  0.000000
7  1  -0.009029
7  2  -0.018062
7  3  -0.027101
7  4  -0.036149
7  5  -0.045206
7  6  -0.054271
7  7  -0.063342
7  8  -0.072413
7  9  -0.081475
7  10  -0.090517
7  11  -0.099521
7  12  -0.108468
7  13  -0.117332
7  14  -0.126082
7  15  -0.134684
7  16  -0.143095
7  17  -0.151272
7  18  -0.159166
7  19  -0.166723
7  20  -0.173890
7  21  -0.180614
7  22  -0.186840
7  23  -0.192517
7  24  -0.197601
7  25  -0.202047
7  26  -0.205822
7  27  -0.208895
7  28  -0.211244
7  29  -0.212854
7  30  -0.213718
7  31  -0.213835
7  32  -0.213212
7  33  -0.211864
7  34  -0.209814
7  35  -0.207091
7  36  -0.203731
7  37  -0.199778
7  38  -0.195280
7  39  -0.190292
7  40  -0.184872
7  41  -0.179080
7  42  -0.172978
7  43  -0.166628
7  44  -0.160090
7  45  -0.153420
7  46  -0.146672
7  47  -0.139894
7  48  -0.133130
7  49  -0.126417
7  50  -0.119790
7  51  -0.113278
7  52  -0.106903
7  53  -0.100686
7  54  -0.094643
7  55  -0.088788
7  56  -0.083130
7  57  -0.077677
7  58  -0.072434
7  59  -0.067404
7  60  -0.062590
7  61  -0.057991
7  62  -0.053607
7  63  -0.049437
7  64  -0.045477
7  65  -0.041725
7  66  -0.038177
7  67  -0.034829
7  68  -0.031677
7  69  -0.028715
7  70  -0.025938
7  71  -0.023341
7  72  -0.020919
7  73  -0.018666
7  74  -0.016576
7  75  -0.014644
7  76  -0.012864
7  77  -0.011230
7  78  -0.009735
7  79  -0.008375
7  80  -0.007142
7  81  -0.006031
7  82  -0.005037
7  83  -0.004151
7  84  -0.003370
7  85  -0.002686
7  86  -0.002094
7  87  -0.001587
7  88  -0.001160
7  89  -0.000806
7  90  -0.000519
7  91  -0.000293
7  92  -0.000122
7  93  0.000000
7  94  0.000079
7  95  0.000122
7  96  0.000134
7  97  0.000122
7  98  0.000092
7  99  0.000049
7  100  0.000000
8  0  0.000000
8  1  -0.010313
8  2  -0.020631
8  3  -0.030958
8  4  -0.041299
8  5  -0.051655
8  6  -0.062027
8  7  -0.072413
8  8  -0.082807
8  9  -0.093202
8  10  -0.103583
8  11  -0.113935
8  12  -0.124233
8  13  -0.134450
8  14  -0.144550
8  15  -0.154493
8  16  -0.164231
8  17  -0.173710
8  18  -0.182873
8  19  -0.191655
8  20  -0.199993
8  21  -0.207820
8  22  -0.215072
8  23  -0.221687
8  24  -0.227610
8  25  -0.232789
8  26  -0.237183
8  27  -0.240756
8  28  -0.243482
8  29  -0.245343
8  30  -0.246330
8  31  -0.246443
8  32  -0.245690
8  33  -0.244088
8  34  -0.241663
8  35  -0.238450
8  36  -0.234492
8  37  -0.229840
8  38  -0.224553
8  39  -0.218695
8  40  -0.212335
8  41  -0.205548
8  42  -0.198407
8  43  -0.190986
8  44  -0.183357
8  45  -0.175588
8  46  -0.167741
8  47  -0.159872
8  48  -0.152032
8  49  -0.144265
8  50  -0.136608
8  51  -0.129094
8  52  -0.121750
8  53  -0.114596
8  54  -0.107651
8  55  -0.100928
8  56  -0.094438
8  57  -0.088188
8  58  -0.082184
8  59  -0.076429
8  60  -0.070924
8  61  -0.065669
8  62  -0.060662
8  63  -0.055902
8  64  -0.051385
8  65  -0.047107
8  66  -0.043064
8  67  -0.039250
8  68  -0.035660
8  69  -0.032289
8  70  -0.029130
8  71  -0.026178
8  72  -0.023425
8  73  -0.020867
8  74  -0.018495
8  75  -0.016303
8  76  -0.014286
8  77  -0.012435
8  78  -0.010744
8  79  -0.009206
8  80  -0.007814
8  81  -0.006562
8  82  -0.005442
8  83  -0.004448
8  84  -0.003573
8  85  -0.002809
8  86  -0.002149
8  87  -0.001587
8  88  -0.001116
8  89  -0.000729
8  90  -0.000419
8  91  -0.000178
8  92  0.000000
8  93  0.000122
8  94  0.000195
8  95  0.000227
8  96  0.000223
8  97  0.000192
8  98  0.000140
8  99  0.000073
8  100  0.000000
9  0  0.000000
9  1  -0.011591
9  2  -0.023190
9  3  -0.034802
9  4  -0.046434
9  5  -0.058089
9  6  -0.069770
9  7  -0.081475
9  8  -0.093202
9  9  -0.104941
9  10  -0.116680
9  11  -0.128401
9  12  -0.140079
9  13  -0.151684
9  14  -0.163175
9  15  -0.174507
9  16  -0.185624
9  17  -0.196465
9  18  -0.206959
9  19  -0.217032
9  20  -0.226606
9  21  -0.235602
9  22  -0.243941
9  23  -0.251550
9  24  -0.258361
9  25  -0.264317
9  26  -0.269364
9  27  -0.273464
9  28  -0.276585
9  29  -0.278706
9  30  -0.279817
9  31  -0.279918
9  32  -0.279017
9  33  -0.277135
9  34  -0.274301
9  35  -0.270555
9  36  -0.265948
9  37  -0.260539
9  38  -0.254397
9  39  -0.247598
9  40  -0.240227
9  41  -0.232369
9  42  -0.224115
9  43  -0.215552
9  44  -0.206765
9  45  -0.197834
9  46  -0.188831
9  47  -0.179821
9  48  -0.170862
9  49  -0.162002
9  50  -0.153284
9  51  -0.144742
9  52  -0.136406
9  53  -0.128297
9  54  -0.120436
9  55  -0.112835
9  56  -0.105505
9  57  -0.098454
9  58  -0.091686
9  59  -0.085204
9  60  -0.079009
9  61  -0.073098
9  62  -0.067472
9  63  -0.062125
9  64  -0.057054
9  65  -0.052254
9  66  -0.047720
9  67  -0.043446
9  68  -0.039425
9  69  -0.035650
9  70  -0.032116
9  71  -0.028814
9  72  -0.025738
9  73  -0.022880
9  74  -0.020233
9  75  -0.017789
9  76  -0.015540
9  77  -0.013480
9  78  -0.011599
9  79  -0.009891
9  80  -0.008347
9  81  -0.006960
9  82  -0.005723
9  83  -0.004626
9  84  -0.003664
9  85  -0.002826
9  86  -0.002106
9  87  -0.001497
9  88  -0.000989
9  89  -0.000576
9  90  -0.000249
9  91  0.000000
9  92  0.000178
9  93  0.000293
9  94  0.000353
9  95  0.000366
9  96  0.000340
9  97  0.000283
9  98  0.000201
9  99  0.000105
9  100  0.000000
10  0  0.000000
10  1  -0.012862
10  2  -0.025735
10  3  -0.038626
10  4  -0.051545
10  5  -0.064497
10  6  -0.077487
10  7  -0.090517
10  8  -0.103583
10  9  -0.116680
10  10  -0.129795
10  11  -0.142910
10  12  -0.156000
10  13  -0.169031
10  14  -0.181960
10  15  -0.194736
10  16  -0.207295
10  17  -0.219566
10  18  -0.231467
10  19  -0.242909
10  20  -0.253798
10  21  -0.264040
10  22  -0.273539
10  23  -0.282210
10  24  -0.289970
10  25  -0.296751
10  26  -0.302494
10  27  -0.307151
10  28  -0.310687
10  29  -0.313079
10  30  -0.314315
10  31  -0.314393
10  32  -0.313325
10  33  -0.311133
10  34  -0.307850
10  35  -0.303522
10  36  -0.298206
10  37  -0.291970
10  38  -0.284897
10  39  -0.277075
10  40  -0.268604
10  41  -0.259588
10  42  -0.250132
10  43  -0.240342
10  44  -0.230318
10  45  -0.220152
10  46  -0.209928
10  47  -0.199720
10  48  -0.189592
10  49  -0.179597
10  50  -0.169783
10  51  -0.160185
10  52  -0.150833
10  53  -0.141752
10  54  -0.132960
10  55  -0.124471
10  56  -0.116294
10  57  -0.108437
10  58  -0.100903
10  59  -0.093693
10  60  -0.086808
10  61  -0.080245
10  62  -0.074001
10  63  -0.068072
10  64  -0.062452
10  65  -0.057136
10  66  -0.052117
10  67  -0.047389
10  68  -0.042943
10  69  -0.038772
10  70  -0.034869
10  71  -0.031225
10  72  -0.027833
10  73  -0.024683
10  74  -0.021768
10  75  -0.019079
10  76  -0.016607
10  77  -0.014344
10  78  -0.012282
10  79  -0.010411
10  80  -0.008723
10  81  -0.007210
10  82  -0.005862
10  83  -0.004671
10  84  -0.003629
10  85  -0.002726
10  86  -0.001954
10  87  -0.001304
10  88  -0.000768
10  89  -0.000336
10  90  0.000000
10  91  0.000249
10  92  0.000419
10  93  0.000519
10  94  0.000558
10  95  0.000545
10  96  0.000488
10  97  0.000397
10  98  0.000279
10  99  0.000144
10  100  0.000000
11  0  0.000000
11  1  -0.014124
11  2  -0.028261
11  3  -0.042423
11  4  -0.056622
11  5  -0.070867
11  6  -0.085165
11  7  -0.099521
11  8  -0.113935
11  9  -0.128401
11  10  -0.142910
11  11  -0.157445
11  12  -0.171979
11  13  -0.186479
11  14  -0.200899
11  15  -0.215180
11  16  -0.229254
11  17  -0.243037
11  18  -0.256434
11  19  -0.269338
11  20  -0.281638
11  21  -0.293219
11  22  -0.303968
11  23  -0.313779
11  24  -0.322558
11  25  -0.330224
11  26  -0.336709
11  27  -0.341959
11  28  -0.345934
11  29  -0.348609
11  30  -0.349970
11  31  -0.350015
11  32  -0.348758
11  33  -0.346222
11  34  -0.342444
11  35  -0.337476
11  36  -0.331382
11  37  -0.324241
11  38  -0.316145
11  39  -0.307202
11  40  -0.297527
11  41  -0.287245
11  42  -0.276484
11  43  -0.265367
11  44  -0.254012
11  45  -0.242527
11  46  -0.231009
11  47  -0.219539
11  48  -0.208187
11  49  -0.197014
11  50  -0.186065
11  51  -0.175380
11  52  -0.164990
11  53  -0.154918
11  54  -0.145182
11  55  -0.135794
11  56  -0.126764
11  57  -0.118096
11  58  -0.109794
11  59  -0.101857
11  60  -0.094284
11  61  -0.087072
11  62  -0.080215
11  63  -0.073709
11  64  -0.067546
11  65  -0.061720
11  66  -0.056224
11  67  -0.051048
11  68  -0.046186
11  69  -0.041627
11  70  -0.037363
11  71  -0.033385
11  72  -0.029685
11  73  -0.026252
11  74  -0.023077
11  75  -0.020151
11  76  -0.017465
11  77  -0.015009
11  78  -0.012773
11  79  -0.010748
11  80  -0.008925
11  81  -0.007293
11  82  -0.005844
11  83  -0.004568
11  84  -0.003455
11  85  -0.002495
11  86  -0.001679
11  87  -0.000998
11  88  -0.000441
11  89  0.000000
11  90  0.000336
11  91  0.000576
11  92  0.000729
11  93  0.000806
11  94  0.000815
11  95  0.000767
11  96  0.000672
11  97  0.000537
11  98  0.000374
11  99  0.000192
11  100  0.000000
12  0  0.000000
12  1  -0.015372
12  2  -0.030762
12  3  -0.046184
12  4  -0.061653
12  5  -0.077184
12  6  -0.092786
12  7  -0.108468
12  8  -0.124233
12  9  -0.140079
12  10  -0.156000
12  11  -0.171979
12  12  -0.187994
12  13  -0.204008
12  14  -0.219975
12  15  -0.235833
12  16  -0.251504
12  17  -0.266894
12  18  -0.281892
12  19  -0.296372
12  20  -0.310198
12  21  -0.323231
12  22  -0.335333
12  23  -0.346380
12  24  -0.356260
12  25  -0.364879
12  26  -0.372159
12  27  -0.378041
12  28  -0.382482
12  29  -0.385453
12  30  -0.386939
12  31  -0.386941
12  32  -0.385470
12  33  -0.382552
12  34  -0.378230
12  35  -0.372557
12  36  -0.365605
12  37  -0.357465
12  38  -0.348241
12  39  -0.338059
12  40  -0.327057
12  41  -0.315383
12  42  -0.303191
12  43  -0.290629
12  44  -0.277836
12  45  -0.264937
12  46  -0.252041
12  47  -0.239239
12  48  -0.226606
12  49  -0.214204
12  50  -0.202084
12  51  -0.190282
12  52  -0.178829
12  53  -0.167748
12  54  -0.157055
12  55  -0.146760
12  56  -0.136871
12  57  -0.127391
12  58  -0.118320
12  59  -0.109658
12  60  -0.101401
12  61  -0.093543
12  62  -0.086079
12  63  -0.079002
12  64  -0.072304
12  65  -0.065976
12  66  -0.060010
12  67  -0.054396
12  68  -0.049124
12  69  -0.044186
12  70  -0.039571
12  71  -0.035268
12  72  -0.031269
12  73  -0.027562
12  74  -0.024137
12  75  -0.020984
12  76  -0.018093
12  77  -0.015453
12  78  -0.013053
12  79  -0.010884
12  80  -0.008935
12  81  -0.007195
12  82  -0.005654
12  83  -0.004301
12  84  -0.003127
12  85  -0.002120
12  86  -0.001270
12  87  -0.000567
12  88  0.000000
12  89  0.000441
12  90  0.000768
12  91  0.000989
12  92  0.001116
12  93  0.001160
12  94  0.001130
12  95  0.001038
12  96  0.000893
12  97  0.000706
12  98  0.000488
12  99  0.000249
12  100  0.000000
13  0  0.000000
13  1  -0.016604
13  2  -0.033230
13  3  -0.049896
13  4  -0.066623
13  5  -0.083429
13  6  -0.100328
13  7  -0.117332
13  8  -0.134450
13  9  -0.151684
13  10  -0.169031
13  11  -0.186479
13  12  -0.204008
13  13  -0.221584
13  14  -0.239160
13  15  -0.256672
13  16  -0.274035
13  17  -0.291144
13  18  -0.307869
13  19  -0.324060
13  20  -0.339552
13  21  -0.354172
13  22  -0.367755
13  23  -0.380149
13  24  -0.391223
13  25  -0.400871
13  26  -0.409007
13  27  -0.415565
13  28  -0.420499
13  29  -0.423781
13  30  -0.425394
13  31  -0.425338
13  32  -0.423627
13  33  -0.420289
13  34  -0.415365
13  35  -0.408915
13  36  -0.401018
13  37  -0.391772
13  38  -0.381297
13  39  -0.369737
13  40  -0.357258
13  41  -0.344040
13  42  -0.330267
13  43  -0.316121
13  44  -0.301766
13  45  -0.287345
13  46  -0.272980
13  47  -0.258769
13  48  -0.244793
13  49  -0.231115
13  50  -0.217783
13  51  -0.204834
13  52  -0.192297
13  53  -0.180191
13  54  -0.168529
13  55  -0.157320
13  56  -0.146568
13  57  -0.136275
13  58  -0.126438
13  59  -0.117054
13  60  -0.108117
13  61  -0.099620
13  62  -0.091557
13  63  -0.083916
13  64  -0.076691
13  65  -0.069870
13  66  -0.063443
13  67  -0.057400
13  68  -0.051730
13  69  -0.046422
13  70  -0.041466
13  71  -0.036849
13  72  -0.032560
13  73  -0.028590
13  74  -0.024925
13  75  -0.021555
13  76  -0.018469
13  77  -0.015656
13  78  -0.013103
13  79  -0.010800
13  80  -0.008735
13  81  -0.006897
13  82  -0.005275
13  83  -0.003857
13  84  -0.002631
13  85  -0.001588
13  86  -0.000715
13  87  0.000000
13  88  0.000567
13  89  0.000998
13  90  0.001304
13  91  0.001497
13  92  0.001587
13  93  0.001587
13  94  0.001508
13  95  0.001361
13  96  0.001156
13  97  0.000907
13  98  0.000624
13  99  0.000317
13  100  0.000000
14  0  0.000000
14  1  -0.017815
14  2  -0.035656
14  3  -0.053548
14  4  -0.071515
14  5  -0.089580
14  6  -0.107763
